Fuel_Type,Kilometers_Driven,Transmission_Type,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,Car_Price,Registration_Year,No_of_Seats,Engine_CC,Mileage(kmpl),Location,Car_Age
Diesel,50000,Manual,4,Hyundai,Hyundai Grand i10,2016,330000.0,2016,5,1120,24.0,Kolkata,8
Petrol,70179,Manual,1,Tata,Tata Tigor,2021,518000.0,2021,5,1199,19.28,Kolkata,3
Petrol,54501,Manual,1,Maruti,Maruti A-Star,2010,141000.0,2010,5,998,19.0,Kolkata,14
Diesel,20000,Manual,1,Renault,Renault Captur,2018,800000.0,2018,5,1461,20.37,Kolkata,6
Petrol,28651,Manual,1,Maruti,Maruti Alto 800,2016,227000.0,2016,5,796,22.05,Kolkata,8
Petrol,64787,Manual,2,Honda,Honda City,2014,372000.0,2014,5,1497,17.4,Kolkata,10
Diesel,138726,Manual,1,Toyota,Toyota Fortuner,2014,1300000.0,2014,7,2982,13.0,Kolkata,10
Petrol,24147,Manual,1,Maruti,Maruti Wagon R,2019,437000.0,2020,5,998,21.79,Kolkata,5
Petrol,65000,Automatic,1,Toyota,Toyota Corolla Altis,2017,950000.0,2017,5,1798,14.28,Kolkata,7
Petrol,79513,Manual,1,Honda,Honda City,2015,421000.0,2015,5,1497,17.4,Kolkata,9
Petrol,87845,Manual,1,Hyundai,Hyundai i20,2010,193000.0,2010,5,1197,18.5,Kolkata,14
Petrol,20000,Manual,1,Maruti,Maruti Ertiga,2015,750000.0,2015,7,1373,16.02,Kolkata,9
Petrol,55000,Manual,1,Volkswagen,Volkswagen Jetta,2015,599000.0,2015,5,1390,14.69,Kolkata,9
Petrol,60000,Manual,2,Mahindra,Mahindra KUV 100 NXT,2020,470000.0,2020,6,1198,18.15,Kolkata,4
Petrol,47183,Manual,1,Honda,Honda Brio,2014,335000.0,2014,5,1198,19.4,Kolkata,10
Diesel,150000,Manual,1,Toyota,Toyota Innova,2015,1050000.0,2015,7,2494,12.99,Kolkata,9
Diesel,41510,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2015,2199000.0,2015,5,2143,14.21,Kolkata,9
Diesel,54600,Manual,1,Hyundai,Hyundai Elantra,2017,843000.0,2017,5,1582,22.54,Kolkata,7
Petrol,4000,Manual,1,Renault,Renault Triber,2022,650000.0,2022,7,999,20.0,Kolkata,2
Petrol,70000,Manual,1,Chevrolet,Chevrolet Sail,2015,180000.0,2015,5,1199,18.2,Kolkata,9
Petrol,29882,Manual,1,Maruti,Maruti Vitara Brezza,2021,673000.0,2021,5,1462,17.03,Kolkata,3
Petrol,55314,Manual,1,Toyota,Toyota Etios Liva,2011,198000.0,2011,5,1086,18.3,Kolkata,13
Diesel,69000,Manual,1,Hyundai,Hyundai Verna,2013,250000.0,2013,5,1582,22.32,Kolkata,11
Petrol,41565,Manual,2,Maruti,Maruti Swift Dzire,2015,338000.0,2016,5,1197,22.41,Kolkata,9
Petrol,46624,Manual,2,Hyundai,Hyundai i20,2011,198000.0,2011,5,1197,18.5,Kolkata,13
Diesel,56312,Automatic,1,Kia,Kia Seltos,2021,1400000.0,2021,5,1493,18.0,Kolkata,3
Petrol,22950,Manual,1,Maruti,Maruti Alto 800,2019,283000.0,2019,5,796,22.05,Kolkata,5
Petrol,42000,Manual,2,Hyundai,Hyundai i10,2014,214000.0,2014,5,1086,19.81,Kolkata,10
Petrol,26135,Manual,1,Hyundai,Hyundai EON,2014,215000.0,2014,5,814,21.1,Kolkata,10
Petrol,20913,Manual,1,Volkswagen,Volkswagen Polo,2020,749000.0,2020,5,999,18.78,Kolkata,4
Petrol,14000,Manual,2,Hyundai,Hyundai EON,2013,185000.0,2013,5,814,21.1,Kolkata,11
Petrol,3000,Manual,1,Maruti,Maruti S-Presso,2020,421000.0,2020,5,998,24.76,Kolkata,4
Diesel,52002,Manual,1,Maruti,Maruti Baleno,2018,465000.00000000006,2018,5,1248,27.39,Kolkata,6
Petrol,60000,Manual,2,Hyundai,Hyundai i20,2010,200000.0,2010,5,1197,18.5,Kolkata,14
Diesel,50000,Manual,1,Kia,Kia Seltos,2021,1321000.0,2021,5,1493,20.8,Kolkata,3
Petrol,59000,Manual,1,Toyota,Toyota Corolla Altis,2014,450000.0,2014,5,1798,14.28,Kolkata,10
Diesel,15000,Manual,1,Kia,Kia Sonet,2022,1199000.0,2022,5,1493,14.0,Kolkata,2
Petrol,22393,Manual,2,Hyundai,Hyundai EON,2014,210000.0,2014,5,814,21.1,Kolkata,10
Diesel,53483,Manual,1,Honda,Honda Amaze,2016,345000.0,2016,5,1498,25.8,Kolkata,8
Petrol,49000,Automatic,1,Honda,Honda New Accord,2011,421000.0,2011,5,2354,11.7,Kolkata,13
Petrol,38420,Manual,1,Maruti,Maruti Alto K10,2011,171000.0,2011,5,998,24.39,Kolkata,13
Petrol,60585,Manual,1,Hyundai,Hyundai i10,2010,172000.0,2010,5,1197,20.36,Kolkata,14
Petrol,12809,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2021,6600000.0,2021,5,1991,15.0,Kolkata,3
Diesel,37243,Automatic,1,Skoda,Skoda Rapid,2019,794000.0,2019,5,1498,21.72,Kolkata,5
Petrol,25796,Manual,1,Toyota,Toyota Urban cruiser,2022,881000.0,2022,5,1462,17.03,Kolkata,2
Diesel,34000,Manual,1,Toyota,Toyota Innova Crysta,2018,1735000.0000000002,2018,8,2393,13.68,Kolkata,6
Petrol,29717,Automatic,1,Hyundai,Hyundai Venue,2019,852999.9999999999,2019,5,998,18.15,Kolkata,5
Petrol,42000,Manual,1,Nissan,Nissan Micra Active,2018,325000.0,2018,5,1198,19.49,Kolkata,6
Petrol,24425,Manual,1,Maruti,Maruti Wagon R Stingray,2014,284000.0,2014,5,998,20.51,Kolkata,10
Petrol,14323,Automatic,1,Skoda,Skoda Rapid,2020,936000.0,2021,5,999,16.24,Kolkata,4
Diesel,9700,Manual,1,Mahindra,Mahindra TUV 300,2019,800000.0,2019,7,1493,18.49,Kolkata,5
Petrol,50000,Manual,2,Hyundai,Hyundai Verna,2011,250000.0,2011,5,1591,17.01,Kolkata,13
Petrol,51097,Automatic,1,Honda,Honda City,2017,650000.0,2017,5,1497,18.0,Kolkata,7
Petrol,60000,Manual,2,Hyundai,Hyundai i10,2010,165000.0,2010,5,1086,19.81,Kolkata,14
Petrol,23684,Manual,1,Maruti,Maruti Swift Dzire,2022,850000.0,2022,5,1197,22.41,Kolkata,2
Petrol,40000,Manual,1,Hyundai,Hyundai i10,2009,161000.0,2009,5,1086,19.81,Kolkata,15
Diesel,60002,Automatic,1,Mercedes-Benz,Mercedes-Benz GLC,2017,2750000.0,2017,5,2143,17.9,Kolkata,7
Petrol,39000,Manual,1,Honda,Honda BR-V,2018,795000.0,2018,7,1497,15.4,Kolkata,6
Petrol,40000,Manual,1,Maruti,Maruti Ertiga,2020,900000.0,2020,7,1462,19.01,Kolkata,4
Diesel,16001,Automatic,1,Volvo,Volvo V40,2017,1800000.0,2017,5,1969,16.8,Kolkata,7
Petrol,51000,Manual,2,Hyundai,Hyundai Verna,2014,361000.0,2014,5,1591,17.01,Kolkata,10
Petrol,10143,Manual,1,Maruti,Maruti Wagon R,2021,509999.99999999994,2021,5,998,21.79,Kolkata,3
Petrol,53657,Manual,2,Maruti,Maruti S-Presso,2019,415000.00000000006,2020,5,998,21.7,Kolkata,5
Petrol,88532,Manual,1,Maruti,Maruti Celerio,2014,266000.0,2014,5,998,25.24,Kolkata,10
Petrol,60000,Manual,1,Maruti,Maruti Wagon R,2013,150000.0,2013,5,998,20.51,Kolkata,11
Petrol,12059,Manual,1,Skoda,Skoda Kushaq,2021,1375000.0,2021,5,999,19.2,Kolkata,3
Petrol,10000,Manual,1,Tata,Tata Tiago,2021,520000.0,2021,5,1199,19.01,Kolkata,3
Diesel,47000,Manual,1,Mahindra,Mahindra Scorpio,2018,925000.0,2018,9,2523,15.4,Kolkata,6
Diesel,20000,Manual,1,Renault,Renault Duster,2018,650000.0,2018,5,1461,19.6,Kolkata,6
Petrol,37000,Manual,1,Maruti,Maruti Swift Dzire,2013,285000.0,2013,5,1197,19.1,Kolkata,11
Petrol,9520,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,728000.0,2022,5,1197,20.7,Kolkata,2
Petrol,100000,Manual,1,Chevrolet,Chevrolet Sail,2016,210000.0,2016,5,1199,18.2,Kolkata,8
Cng,22577,Manual,1,Hyundai,Hyundai Santro,2022,535000.0,2022,5,1086,30.48,Kolkata,2
Petrol,9902,Manual,1,Hyundai,Hyundai i20,2021,824000.0,2021,5,998,20.0,Kolkata,3
Petrol,70000,Manual,1,Ford,Ford Ecosport,2016,500000.0,2016,5,1497,17.0,Kolkata,8
Petrol,20101,Manual,1,Hyundai,Hyundai Grand i10,2020,526000.0,2020,5,1197,18.9,Kolkata,4
Petrol,120000,Manual,1,Skoda,Skoda Fabia,2011,180000.0,2011,5,1198,16.25,Kolkata,13
Petrol,15258,Manual,1,Tata,Tata Nexon,2021,969999.9999999999,2021,5,1199,17.33,Kolkata,3
Petrol,36397,Automatic,1,Hyundai,Hyundai Venue,2020,951000.0,2020,5,998,18.15,Kolkata,4
Diesel,52000,Automatic,1,BMW,BMW 3 Series,2012,975000.0,2012,5,1995,16.07,Kolkata,12
Diesel,51900,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA Class,2019,2250000.0,2019,5,2143,17.9,Kolkata,5
Petrol,70000,Automatic,1,Honda,Honda City,2017,750000.0,2017,5,1497,18.0,Kolkata,7
Petrol,10000,Automatic,1,Jeep,Jeep Compass,2022,2650000.0,2022,5,1368,14.1,Kolkata,2
Diesel,30000,Automatic,1,BMW,BMW X1,2016,1950000.0,2016,5,1995,17.05,Kolkata,8
Petrol,23303,Manual,2,Hyundai,Hyundai Creta,2019,930000.0000000001,2019,5,1591,13.0,Kolkata,5
Petrol,30000,Automatic,2,MG,MG Hector,2020,1499000.0,2020,5,1451,13.96,Kolkata,4
Diesel,70000,Manual,2,Mahindra,Mahindra XUV500,2017,850000.0,2017,7,2179,16.0,Kolkata,7
Petrol,50000,Manual,2,Hyundai,Hyundai Creta,2019,1019999.9999999999,2019,5,1591,13.0,Kolkata,5
Petrol,11326,Manual,1,Maruti,Maruti Swift,2019,614000.0,2019,5,1197,21.21,Kolkata,5
Petrol,23609,Manual,1,Maruti,Maruti Swift,2020,630000.0,2020,5,1197,21.21,Kolkata,4
Petrol,30000,Manual,2,Maruti,Maruti Celerio,2016,320000.0,2016,5,998,23.1,Kolkata,8
Petrol,60533,Manual,1,Hyundai,Hyundai Santro Xing,2014,241000.0,2014,5,1086,17.92,Kolkata,10
Petrol,46328,Manual,1,Maruti,Maruti Ciaz,2016,513000.0,2016,5,1373,20.73,Kolkata,8
Petrol,60000,Automatic,1,MG,MG Hector Plus,2020,1550000.0,2020,6,1451,11.67,Kolkata,4
Petrol,31745,Automatic,1,Hyundai,Hyundai Venue,2019,1006000.0,2019,5,998,18.15,Kolkata,5
Diesel,78668,Automatic,3,Toyota,Toyota Fortuner,2012,1075000.0,2012,7,2982,12.55,Kolkata,12
Petrol,3115,Manual,1,Renault,Renault Kiger,2021,718000.0,2021,5,999,19.17,Kolkata,3
Petrol,8940,Automatic,1,Maruti,Maruti Celerio,2022,635000.0,2022,5,998,26.0,Kolkata,2
Petrol,10000,Manual,1,Hyundai,Hyundai Grand i10,2015,475000.0,2015,5,1197,18.9,Kolkata,9
Petrol,40000,Manual,3,Hyundai,Hyundai Xcent,2014,305000.0,2014,5,1197,19.1,Kolkata,10
Petrol,45652,Manual,1,Honda,Honda City,2018,755000.0,2020,5,1497,17.8,Kolkata,6
Petrol,30000,Manual,1,Maruti,Maruti Ciaz,2019,800000.0,2019,5,1462,21.56,Kolkata,5
Petrol,85033,Automatic,4,Jaguar,Jaguar XJ,2015,1800000.0,2015,5,1999,9.4,Kolkata,9
Petrol,30000,Manual,1,Hyundai,Hyundai Grand i10,2017,450000.0,2017,5,1197,18.9,Kolkata,7
Petrol,70000,Manual,1,Hyundai,Hyundai i20,2011,290000.0,2011,5,1197,18.5,Kolkata,13
Petrol,17200,Manual,1,Maruti,Maruti Swift,2019,580000.0,2019,5,1197,22.0,Kolkata,5
Petrol,18255,Manual,1,Honda,Honda City,2015,600000.0,2015,5,1497,17.4,Kolkata,9
Petrol,80000,Manual,2,Toyota,Toyota Corolla Altis,2015,595000.0,2015,5,1798,14.28,Kolkata,9
Petrol,6398,Manual,1,Maruti,Maruti Celerio,2022,546000.0,2022,5,998,25.24,Kolkata,2
Petrol,45739,Automatic,1,Hyundai,Hyundai Grand i10 Nios,2020,588000.0,2020,5,1197,20.7,Kolkata,4
Diesel,46000,Manual,1,Toyota,Toyota Fortuner,2016,2300000.0,2016,7,2982,12.55,Kolkata,8
Petrol,35254,Manual,1,Honda,Honda BR-V,2016,499000.0,2016,7,1497,15.4,Kolkata,8
Petrol,41334,Manual,1,Toyota,Toyota Yaris,2018,623000.0,2018,5,1496,17.1,Kolkata,6
Petrol,51463,Manual,1,Honda,Honda Brio,2014,300000.0,2014,5,1198,19.4,Kolkata,10
Petrol,29478,Manual,1,Maruti,Maruti Alto 800,2019,338000.0,2019,5,796,24.7,Kolkata,5
Diesel,85101,Manual,1,Toyota,Toyota Innova Crysta,2019,1750000.0,2019,7,2393,13.68,Kolkata,5
Petrol,6903,Manual,1,Maruti,Maruti S-Presso,2022,443000.0,2022,5,998,21.7,Kolkata,2
Petrol,57602,Manual,2,Hyundai,Hyundai i10,2013,213000.0,2013,5,1197,20.36,Kolkata,11
Diesel,52047,Automatic,2,Porsche,Porsche Panamera,2013,3150000.0,2013,4,4806,7.5,Kolkata,11
Diesel,71742,Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2017,3700000.0,2017,5,2143,17.9,Kolkata,7
Petrol,413,Automatic,1,Volvo,Volvo XC40,2023,4450000.0,2023,5,1969,12.18,Kolkata,1
Petrol,10000,Manual,1,Maruti,Maruti Alto 800,2015,234000.0,2015,5,796,22.74,Kolkata,9
Petrol,50000,Manual,1,Hyundai,Hyundai i10,2009,140000.0,2009,5,1086,19.81,Kolkata,15
Petrol,18000,Automatic,1,Maruti,Maruti Baleno,2018,534000.0,2018,5,1197,21.4,Kolkata,6
Petrol,32000,Automatic,1,Maruti,Maruti Wagon R,2018,380000.0,2018,5,998,20.51,Kolkata,6
Diesel,42000,Manual,1,Ford,Ford Ecosport,2018,565000.0,2018,5,1498,23.0,Kolkata,6
Petrol,45000,Manual,1,Honda,Honda City,2014,381000.0,2014,5,1497,17.4,Kolkata,10
Petrol,29000,Automatic,1,Honda,Honda City,2018,749000.0,2018,5,1498,18.4,Kolkata,6
Petrol,19675,Manual,2,Maruti,Maruti Ertiga,2012,426000.0,2012,7,1462,20.51,Kolkata,12
Petrol,20378,Automatic,1,Hyundai,Hyundai i20,2021,877000.0,2021,5,998,20.28,Kolkata,3
Petrol,10000,Automatic,1,Skoda,Skoda Kushaq,2022,1400000.0,2022,5,999,17.2,Kolkata,2
Petrol,33683,Manual,1,Hyundai,Hyundai i10,2015,335000.0,2016,5,1086,19.81,Kolkata,9
Petrol,18518,Manual,1,Maruti,Maruti S-Presso,2021,413999.99999999994,2021,5,998,21.7,Kolkata,3
Petrol,36000,Manual,1,Maruti,Maruti Wagon R,2016,321000.0,2016,5,998,18.9,Kolkata,8
Petrol,30791,Manual,2,Maruti,Maruti Alto K10,2019,323000.0,2019,5,998,23.95,Kolkata,5
Petrol,18000,Manual,1,Maruti,Maruti Ertiga,2021,925000.0,2021,7,1462,19.01,Kolkata,3
Petrol,14447,Manual,1,Maruti,Maruti Alto 800,2020,345000.0,2020,5,796,22.05,Kolkata,4
Petrol,19991,Manual,2,Hyundai,Hyundai Grand i10,2019,454000.0,2019,5,1197,18.9,Kolkata,5
Petrol,24000,Manual,1,Hyundai,Hyundai EON,2016,259000.0,2016,5,814,21.1,Kolkata,8
Diesel,41000,Manual,1,Mahindra,Mahindra Bolero,2019,675000.0,2019,7,2523,15.96,Kolkata,5
Diesel,45000,Manual,1,Audi,Audi Q3,2015,1095000.0,2016,5,1968,17.32,Kolkata,9
Petrol,10177,Automatic,1,Hyundai,Hyundai Alcazar,2021,1875000.0,2021,7,1999,14.2,Kolkata,3
Petrol,35444,Manual,1,Hyundai,Hyundai Grand i10,2013,325000.0,2013,5,1197,18.9,Kolkata,11
Petrol,35000,Manual,1,Hyundai,Hyundai Grand i10,2017,415000.00000000006,2017,5,1197,18.9,Kolkata,7
Diesel,40000,Manual,1,Toyota,Toyota Innova Crysta,2019,1695000.0,2019,7,2393,13.68,Kolkata,5
Diesel,49040,Manual,1,Hyundai,Hyundai Grand i10,2016,365000.0,2016,5,1120,24.0,Kolkata,8
Petrol,49546,Manual,1,Maruti,Maruti Alto K10,2019,333000.0,2019,5,998,23.95,Kolkata,5
Petrol,38698,Manual,1,Maruti,Maruti Swift Dzire,2014,405999.99999999994,2015,5,1197,22.41,Kolkata,10
Petrol,32814,Manual,1,Honda,Honda City,2018,675000.0,2019,5,1497,17.4,Kolkata,6
Petrol,14642,Manual,1,Hyundai,Hyundai Xcent,2015,329000.0,2015,5,1197,19.1,Kolkata,9
Petrol,33429,Manual,1,Maruti,Maruti Alto 800,2017,279000.0,2017,5,796,24.7,Kolkata,7
Petrol,36448,Manual,2,Hyundai,Hyundai Sonata,2012,299000.0,2012,5,2359,13.44,Kolkata,12
Petrol,30739,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,622000.0,2022,5,1197,20.7,Kolkata,2
Petrol,21300,Manual,1,Hyundai,Hyundai i20,2021,798000.0,2021,5,1197,21.0,Kolkata,3
Petrol,13463,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,618000.0,2020,5,1197,20.7,Kolkata,4
Petrol,15477,Automatic,1,Maruti,Maruti S-Presso,2019,430999.99999999994,2019,5,998,21.7,Kolkata,5
Petrol,33000,Automatic,1,Maruti,Maruti Wagon R,2018,415000.00000000006,2018,5,998,20.51,Kolkata,6
Petrol,50000,Manual,2,Hyundai,Hyundai i10,2010,180000.0,2010,5,1197,20.36,Kolkata,14
Petrol,15766,Automatic,1,Audi,Audi Q2,2021,3700000.0,2021,5,1984,19.0,Kolkata,3
Diesel,28895,Automatic,1,Hyundai,Hyundai Alcazar,2021,1675000.0,2021,6,1493,18.1,Kolkata,3
Petrol,10000,Manual,1,Maruti,Maruti Baleno,2019,620000.0,2019,5,1197,21.4,Kolkata,5
Diesel,50000,Manual,1,Volkswagen,Volkswagen Vento,2015,380000.0,2015,5,1498,20.34,Kolkata,9
Diesel,70000,Automatic,2,Mahindra,Mahindra XUV500,2016,840000.0,2016,7,1997,16.0,Kolkata,8
Diesel,24600,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,3500000.0,2020,5,1950,12.6,Kolkata,4
Diesel,10711,Manual,1,Mahindra,Mahindra Thar,2023,1550000.0,2023,4,2184,15.2,Kolkata,1
Petrol,90000,Manual,1,Maruti,Maruti Ertiga,2018,600000.0,2018,7,1373,17.5,Kolkata,6
Petrol,19712,Manual,1,Hyundai,Hyundai Venue,2020,868000.0,2020,5,998,18.27,Kolkata,4
Petrol,31772,Automatic,1,Honda,Honda City,2019,917000.0,2019,5,1497,18.0,Kolkata,5
Diesel,150000,Manual,1,Hindustan Motors,Ambassador,2013,100000.0,2013,5,1995,12.8,Kolkata,11
Petrol,31055,Manual,1,Hyundai,Hyundai Verna,2019,867000.0,2019,5,1591,17.0,Kolkata,5
Petrol,25695,Manual,1,Renault,Renault Duster,2021,827000.0,2021,5,1498,16.42,Kolkata,3
Petrol,20000,Manual,1,Maruti,Maruti S-Presso,2021,420000.0,2021,5,998,21.7,Kolkata,3
Diesel,24181,Manual,1,Mahindra,Mahindra XUV300,2019,942000.0,2019,5,1497,20.0,Kolkata,5
Diesel,70000,Automatic,1,Kia,Kia Seltos,2020,1300000.0,2020,5,1493,18.0,Kolkata,4
Petrol,42970,Manual,1,Renault,Renault Duster,2020,803999.9999999999,2020,5,1498,16.42,Kolkata,4
Petrol,12541,Manual,2,Maruti,Maruti Alto,2012,179000.0,2012,5,796,19.7,Kolkata,12
Petrol,10000,Manual,1,Hyundai,Hyundai i20,2019,550000.0,2019,5,1197,18.6,Kolkata,5
Petrol,10000,Manual,2,Hyundai,Hyundai Grand i10 Nios,2021,650000.0,2021,5,1197,20.7,Kolkata,3
Petrol,49817,Manual,1,Honda,Honda City,2015,449000.0,2015,5,1497,16.8,Kolkata,9
Petrol,30000,Manual,2,Renault,Renault KWID,2016,250000.0,2016,5,999,23.01,Kolkata,8
Petrol,10000,Manual,2,Tata,Tata Nexon,2022,821000.0000000001,2022,5,1199,17.33,Kolkata,2
Diesel,20000,Manual,1,Hyundai,Hyundai Grand i10,2013,300000.0,2013,5,1120,24.0,Kolkata,11
Diesel,80000,Manual,2,Mahindra,Mahindra XUV500,2015,700000.0,2015,7,1997,16.0,Kolkata,9
Diesel,70000,Manual,2,Hyundai,Hyundai Xcent,2014,280000.0,2014,5,1120,24.4,Kolkata,10
Petrol,6347,Manual,1,Maruti,Maruti Swift,2020,663000.0,2021,5,1197,21.21,Kolkata,4
Petrol,19437,Automatic,2,Maruti,Maruti Ignis,2019,559000.0,2019,5,1197,20.89,Kolkata,5
Diesel,61262,Manual,1,Maruti,Maruti Swift,2019,500000.0,2019,5,1248,28.4,Kolkata,5
Petrol,6059,Manual,1,Tata,Tata Nexon,2021,934000.0,2021,5,1199,17.33,Kolkata,3
Diesel,9134,Manual,1,Tata,Tata Altroz,2022,914000.0,2022,5,1497,23.64,Kolkata,2
Petrol,23092,Manual,1,Maruti,Maruti Baleno,2022,840000.0,2022,5,1197,21.4,Kolkata,2
Diesel,33937,Manual,1,Tata,Tata Altroz,2020,684000.0,2020,5,1497,23.64,Kolkata,4
Petrol,20000,Manual,1,Maruti,Maruti Ciaz,2015,524000.0,2015,5,1373,20.73,Kolkata,9
Petrol,49134,Manual,1,Toyota,Toyota Etios Liva,2017,442000.0,2017,5,1197,17.71,Kolkata,7
Petrol,71900,Manual,2,Maruti,Maruti Ritz,2010,192000.0,2010,5,1197,21.1,Kolkata,14
Petrol,20000,Manual,1,Maruti,Maruti Wagon R,2020,580000.0,2020,5,998,21.79,Kolkata,4
Diesel,20000,Automatic,1,BMW,BMW 5 Series,2019,3800000.0,2019,5,1995,18.12,Kolkata,5
Petrol,10000,Automatic,1,Honda,Honda Amaze,2021,828999.9999999999,2021,5,1199,18.3,Kolkata,3
Diesel,22336,Automatic,1,Ford,Ford Endeavour,2017,2649000.0,2017,7,3198,10.91,Kolkata,7
Diesel,30000,Automatic,1,BMW,BMW X1,2016,1950000.0,2016,5,1995,20.68,Kolkata,8
Petrol,10000,Manual,2,Hyundai,Hyundai i20,2019,600000.0,2019,5,1197,18.6,Kolkata,5
Petrol,48384,Manual,1,Honda,Honda City,2019,775000.0,2019,5,1497,17.4,Kolkata,5
Petrol,32000,Automatic,1,MG,MG Hector,2019,1365000.0,2019,5,1451,13.96,Kolkata,5
Petrol,20000,Manual,1,Skoda,Skoda Rapid,2020,850000.0,2020,5,1598,14.3,Kolkata,4
Petrol,56023,Manual,1,Toyota,Toyota Etios,2015,434999.99999999994,2015,5,1496,16.78,Kolkata,9
Diesel,60840,Manual,2,Hyundai,Hyundai Elantra,2019,956000.0,2019,5,1582,22.54,Kolkata,5
Petrol,18984,Automatic,1,Nissan,Nissan Micra,2017,430999.99999999994,2017,5,1198,19.34,Kolkata,7
Petrol,50000,Manual,1,Maruti,Maruti Ertiga,2014,575000.0,2014,7,1373,16.02,Kolkata,10
Diesel,115173,Manual,1,Tata,Tata Zest,2017,432000.0,2017,5,1248,22.95,Kolkata,7
Petrol,26251,Manual,1,Maruti,Maruti Alto K10,2014,254999.99999999997,2014,5,998,20.92,Kolkata,10
Diesel,35700,Automatic,2,Mercedes-Benz,Mercedes-Benz GLA Class,2015,1675000.0,2015,5,2143,17.9,Kolkata,9
Petrol,6230,Automatic,2,Maruti,Maruti S-Presso,2021,479000.0,2021,5,998,21.7,Kolkata,3
Petrol,30000,Manual,1,Tata,Tata Nexon,2020,763000.0,2020,5,1199,17.33,Kolkata,4
Petrol,25228,Automatic,1,Honda,Honda Amaze,2022,846000.0000000001,2022,5,1199,18.3,Kolkata,2
Petrol,46717,Manual,1,Hyundai,Hyundai Creta,2019,999000.0,2019,5,1591,15.8,Kolkata,5
Petrol,20000,Manual,1,Hyundai,Hyundai i10,2013,280000.0,2013,5,1197,20.36,Kolkata,11
Petrol,120000,Automatic,1,Maruti,Maruti Ertiga,2018,775000.0,2018,7,1462,18.69,Kolkata,6
Diesel,65000,Manual,1,Skoda,Skoda Rapid,2014,350000.0,2014,5,1598,20.5,Kolkata,10
Petrol,91000,Manual,1,Honda,Honda Amaze,2018,445000.0,2018,5,1199,19.5,Kolkata,6
Petrol,45000,Manual,1,Hyundai,Hyundai i20 Active,2017,500000.0,2017,5,1197,17.19,Kolkata,7
Petrol,30000,Automatic,1,Mercedes-Benz,Mercedes-Benz AMG GT,2016,210000.0,2016,2,3982,12.65,Kolkata,8
Petrol,30000,Manual,1,Maruti,Maruti Ciaz,2019,825000.0,2019,5,1462,21.56,Kolkata,5
Petrol,60000,Manual,1,Maruti,Maruti Baleno,2017,509999.99999999994,2017,5,1197,21.4,Kolkata,7
Petrol,56000,Manual,1,Toyota,Toyota Etios,2014,325000.0,2014,5,1496,16.78,Kolkata,10
Petrol,54419,Manual,1,Hyundai,Hyundai Verna,2016,500000.0,2016,5,1591,17.01,Kolkata,8
Petrol,22746,Automatic,1,Renault,Renault Triber,2020,640000.0,2020,7,999,18.2,Kolkata,4
Petrol,5385,Manual,1,Maruti,Maruti Alto 800,2020,334000.0,2020,5,796,22.05,Kolkata,4
Diesel,40375,Automatic,1,Audi,Audi A6,2014,1250000.0,2014,5,1968,17.68,Kolkata,10
Petrol,10837,Automatic,1,Hyundai,Hyundai i20,2020,774000.0,2021,5,998,20.28,Kolkata,4
Petrol,4521,Manual,1,Maruti,Maruti Alto 800,2020,326000.0,2020,5,796,22.05,Kolkata,4
Diesel,25990,Automatic,2,BMW,BMW 3 Series,2019,2400000.0,2019,5,1995,22.69,Kolkata,5
Petrol,6805,Manual,1,Maruti,Maruti Swift Dzire,2021,634000.0,2021,5,1197,22.41,Kolkata,3
Diesel,47000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2011,825000.0,2011,5,2143,14.94,Kolkata,13
Petrol,23733,Automatic,1,Maruti,Maruti S-Presso,2021,458000.0,2021,5,998,21.7,Kolkata,3
Petrol,9473,Manual,1,Maruti,Maruti S-Presso,2021,413999.99999999994,2021,5,998,21.7,Kolkata,3
Diesel,150000,Manual,1,Renault,Renault Duster,2013,310000.0,2013,5,1461,19.01,Kolkata,11
Petrol,70000,Automatic,2,Hyundai,Hyundai Xcent,2015,450000.0,2015,5,1197,16.9,Kolkata,9
Diesel,38200,Automatic,2,Volvo,Volvo XC60,2019,4495000.0,2021,5,1969,11.2,Kolkata,5
Diesel,76187,Automatic,1,Mahindra,Mahindra Alturas G4,2020,2025000.0,2020,7,2157,12.05,Kolkata,4
Diesel,40000,Automatic,1,BMW,BMW X3,2016,2460000.0,2016,5,2993,16.55,Kolkata,8
Petrol,89398,Automatic,3,Honda,Honda New Accord,2008,500000.0,2008,5,2354,11.7,Kolkata,16
Petrol,50000,Manual,1,Hyundai,Hyundai Verna,2018,900000.0,2018,5,1591,17.0,Kolkata,6
Petrol,70000,Automatic,3,Toyota,Toyota Camry,2014,1200000.0,2014,5,2494,19.16,Kolkata,10
Diesel,37000,Manual,1,Mahindra,Mahindra TUV 300,2017,400000.0,2017,7,1493,18.49,Kolkata,7
